comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
Ancestor-O1MA	PB306	470	O1MA	209	18014	1	deletions	88	1.16868166864369e-05
Ancestor-O1MA	PB306	470	O1MA	209	18014	2	deletions	13	1.7264615559509e-06
Ancestor-O1MA	PB306	470	O1MA	209	18014	4	deletions	3	3.98414205219439e-07
Ancestor-O1MA	PB306	470	O1MA	209	18014	6	deletions	2	2.65609470146292e-07
Ancestor-O1MA	PB306	470	O1MA	209	18014	1	insertions	58	7.70267463424248e-06
Ancestor-O1MA	PB306	470	O1MA	209	18014	2	insertions	3	3.98414205219439e-07
Ancestor-O1MA	PB306	470	O1MA	209	18014	6	insertions	1	1.32804735073146e-07
Ancestor-O1MA	PB306	470	O1MA	209	18014	1	substitutions	568	7.5433089521547e-05
Ancestor-O1MA	PB306	470	O1MA	209	18014	2	substitutions	1	1.32804735073146e-07
Ancestor-O1MA	PB306	470	O1MA	209	18014	3	substitutions	2	2.65609470146292e-07
Ancestor-O1MA	PB306	470	O1MA	209	18014	6	substitutions	6	7.96828410438877e-07
Ancestor-O1MA	PB306	471	O1MA	213	19389	1	deletions	83	1.00487740858824e-05
Ancestor-O1MA	PB306	471	O1MA	213	19389	2	deletions	9	1.08962610569809e-06
Ancestor-O1MA	PB306	471	O1MA	213	19389	4	deletions	2	2.42139134599576e-07
Ancestor-O1MA	PB306	471	O1MA	213	19389	1	insertions	39	4.72171312469173e-06
Ancestor-O1MA	PB306	471	O1MA	213	19389	2	insertions	6	7.26417403798727e-07
Ancestor-O1MA	PB306	471	O1MA	213	19389	6	insertions	1	1.21069567299788e-07
Ancestor-O1MA	PB306	471	O1MA	213	19389	1	substitutions	771	9.33446363881364e-05
Ancestor-O1MA	PB306	471	O1MA	213	19389	2	substitutions	1	1.21069567299788e-07
Ancestor-O1MA	PB306	471	O1MA	213	19389	3	substitutions	1	1.21069567299788e-07
Ancestor-O1MA	PB306	471	O1MA	213	19389	4	substitutions	1	1.21069567299788e-07
Ancestor-O1MA	PB306	471	O1MA	213	19389	6	substitutions	2	2.42139134599576e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	1	deletions	49	6.33617193836172e-06
Ancestor-O1MA	PB306	472	O1MA	224	17262	2	deletions	11	1.42240594534651e-06
Ancestor-O1MA	PB306	472	O1MA	224	17262	4	deletions	1	1.29309631395137e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	6	deletions	1	1.29309631395137e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	1	insertions	52	6.72410083254713e-06
Ancestor-O1MA	PB306	472	O1MA	224	17262	2	insertions	10	1.29309631395137e-06
Ancestor-O1MA	PB306	472	O1MA	224	17262	4	insertions	1	1.29309631395137e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	6	insertions	3	3.87928894185411e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	1	substitutions	414	5.35341873975868e-05
Ancestor-O1MA	PB306	472	O1MA	224	17262	2	substitutions	2	2.58619262790274e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	3	substitutions	3	3.87928894185411e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	4	substitutions	1	1.29309631395137e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	5	substitutions	3	3.87928894185411e-07
Ancestor-O1MA	PB306	472	O1MA	224	17262	6	substitutions	3	3.87928894185411e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	1	deletions	114	1.49536907807611e-05
Ancestor-O1MA	PB306	474	O1MA	214	17812	2	deletions	13	1.70524543991135e-06
Ancestor-O1MA	PB306	474	O1MA	214	17812	4	deletions	3	3.9351817844108e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	6	deletions	3	3.9351817844108e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	1	insertions	148	1.941356346976e-05
Ancestor-O1MA	PB306	474	O1MA	214	17812	2	insertions	6	7.87036356882161e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	3	insertions	1	1.31172726147027e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	6	insertions	3	3.9351817844108e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	1	substitutions	521	6.8340990322601e-05
Ancestor-O1MA	PB306	474	O1MA	214	17812	2	substitutions	1	1.31172726147027e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	3	substitutions	2	2.62345452294054e-07
Ancestor-O1MA	PB306	474	O1MA	214	17812	6	substitutions	5	6.55863630735134e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	1	deletions	95	1.16121360756554e-05
Ancestor-O1MA	PB306	475	O1MA	231	17708	2	deletions	14	1.71126215851764e-06
Ancestor-O1MA	PB306	475	O1MA	231	17708	3	deletions	3	3.66699033968065e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	4	deletions	2	2.44466022645377e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	6	deletions	2	2.44466022645377e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	1	insertions	90	1.10009710190419e-05
Ancestor-O1MA	PB306	475	O1MA	231	17708	2	insertions	13	1.58902914719495e-06
Ancestor-O1MA	PB306	475	O1MA	231	17708	3	insertions	1	1.22233011322688e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	6	insertions	3	3.66699033968065e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	1	substitutions	542	6.62502921368971e-05
Ancestor-O1MA	PB306	475	O1MA	231	17708	2	substitutions	2	2.44466022645377e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	3	substitutions	4	4.88932045290753e-07
Ancestor-O1MA	PB306	475	O1MA	231	17708	6	substitutions	5	6.11165056613442e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	1	deletions	69	7.75437554688014e-06
Ancestor-O1MA	PB306	476	O1MA	241	18461	2	deletions	8	8.99058034420886e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	4	deletions	3	3.37146762907832e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	6	deletions	1	1.12382254302611e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	1	insertions	34	3.82099664628877e-06
Ancestor-O1MA	PB306	476	O1MA	241	18461	2	insertions	4	4.49529017210443e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	3	insertions	1	1.12382254302611e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	6	insertions	1	1.12382254302611e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	1	substitutions	631	7.09132024649474e-05
Ancestor-O1MA	PB306	476	O1MA	241	18461	2	substitutions	1	1.12382254302611e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	3	substitutions	2	2.24764508605222e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	4	substitutions	1	1.12382254302611e-07
Ancestor-O1MA	PB306	476	O1MA	241	18461	6	substitutions	4	4.49529017210443e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	1	deletions	82	1.065896309607e-05
Ancestor-O1MA	PB306	477	O1MA	216	17808	2	deletions	17	2.20978503211208e-06
Ancestor-O1MA	PB306	477	O1MA	216	17808	4	deletions	3	3.89962064490366e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	5	deletions	1	1.29987354830122e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	6	deletions	2	2.59974709660244e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	1	insertions	65	8.44917806395794e-06
Ancestor-O1MA	PB306	477	O1MA	216	17808	2	insertions	5	6.49936774150611e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	6	insertions	1	1.29987354830122e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	1	substitutions	550	7.14930451565672e-05
Ancestor-O1MA	PB306	477	O1MA	216	17808	2	substitutions	1	1.29987354830122e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	3	substitutions	2	2.59974709660244e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	4	substitutions	1	1.29987354830122e-07
Ancestor-O1MA	PB306	477	O1MA	216	17808	6	substitutions	7	9.09911483810855e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	1	deletions	75	8.97091414332794e-06
Ancestor-O1MA	PB306	479	O1MA	234	17864	2	deletions	12	1.43534626293247e-06
Ancestor-O1MA	PB306	479	O1MA	234	17864	3	deletions	1	1.19612188577706e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	4	deletions	3	3.58836565733117e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	6	deletions	1	1.19612188577706e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	1	insertions	63	7.53556788039547e-06
Ancestor-O1MA	PB306	479	O1MA	234	17864	2	insertions	9	1.07650969719935e-06
Ancestor-O1MA	PB306	479	O1MA	234	17864	5	insertions	1	1.19612188577706e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	6	insertions	3	3.58836565733117e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	1	substitutions	412	4.92802216940148e-05
Ancestor-O1MA	PB306	479	O1MA	234	17864	2	substitutions	3	3.58836565733117e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	3	substitutions	2	2.39224377155412e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	5	substitutions	2	2.39224377155412e-07
Ancestor-O1MA	PB306	479	O1MA	234	17864	6	substitutions	7	8.37285320043941e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	1	deletions	92	1.18975199361051e-05
Ancestor-O1MA	PB306	480	O1MA	222	17416	2	deletions	19	2.45709650854345e-06
Ancestor-O1MA	PB306	480	O1MA	222	17416	3	deletions	4	5.17283475482832e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	4	deletions	3	3.87962606612124e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	5	deletions	1	1.29320868870708e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	6	deletions	2	2.58641737741416e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	1	insertions	89	1.1509557329493e-05
Ancestor-O1MA	PB306	480	O1MA	222	17416	2	insertions	9	1.16388781983637e-06
Ancestor-O1MA	PB306	480	O1MA	222	17416	3	insertions	6	7.75925213224249e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	4	insertions	1	1.29320868870708e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	6	insertions	2	2.58641737741416e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	1	substitutions	496	6.41431509598712e-05
Ancestor-O1MA	PB306	480	O1MA	222	17416	2	substitutions	1	1.29320868870708e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	3	substitutions	3	3.87962606612124e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	4	substitutions	1	1.29320868870708e-07
Ancestor-O1MA	PB306	480	O1MA	222	17416	6	substitutions	4	5.17283475482832e-07
Ancestor-O1MA	PB306	481	O1MA	220	17747	1	deletions	190	2.43318973245158e-05
Ancestor-O1MA	PB306	481	O1MA	220	17747	2	deletions	15	1.92093926246177e-06
Ancestor-O1MA	PB306	481	O1MA	220	17747	4	deletions	4	5.12250469989806e-07
Ancestor-O1MA	PB306	481	O1MA	220	17747	5	deletions	1	1.28062617497452e-07
Ancestor-O1MA	PB306	481	O1MA	220	17747	1	insertions	46	5.89088040488277e-06
Ancestor-O1MA	PB306	481	O1MA	220	17747	2	insertions	10	1.28062617497452e-06
Ancestor-O1MA	PB306	481	O1MA	220	17747	6	insertions	2	2.56125234994903e-07
Ancestor-O1MA	PB306	481	O1MA	220	17747	1	substitutions	495	6.33909956612385e-05
Ancestor-O1MA	PB306	481	O1MA	220	17747	3	substitutions	1	1.28062617497452e-07
Ancestor-O1MA	PB306	481	O1MA	220	17747	5	substitutions	1	1.28062617497452e-07
Ancestor-O1MA	PB306	481	O1MA	220	17747	6	substitutions	5	6.40313087487258e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	1	deletions	89	1.11031157588393e-05
Ancestor-O1MA	PB306	482	O1MA	226	17734	2	deletions	18	2.24557397369784e-06
Ancestor-O1MA	PB306	482	O1MA	226	17734	3	deletions	1	1.2475410964988e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	4	deletions	2	2.4950821929976e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	6	deletions	3	3.7426232894964e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	1	insertions	103	1.28496732939376e-05
Ancestor-O1MA	PB306	482	O1MA	226	17734	2	insertions	5	6.237705482494e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	6	insertions	2	2.4950821929976e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	1	substitutions	530	6.61196781144365e-05
Ancestor-O1MA	PB306	482	O1MA	226	17734	2	substitutions	3	3.7426232894964e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	3	substitutions	5	6.237705482494e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	4	substitutions	3	3.7426232894964e-07
Ancestor-O1MA	PB306	482	O1MA	226	17734	6	substitutions	3	3.7426232894964e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	1	deletions	106	1.29851802343017e-05
Ancestor-O1MA	PB306	483	O1MA	232	17593	2	deletions	21	2.57253570679561e-06
Ancestor-O1MA	PB306	483	O1MA	232	17593	3	deletions	1	1.225017003236e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	4	deletions	4	4.90006801294402e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	6	deletions	1	1.225017003236e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	1	insertions	100	1.225017003236e-05
Ancestor-O1MA	PB306	483	O1MA	232	17593	2	insertions	5	6.12508501618002e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	3	insertions	2	2.45003400647201e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	5	insertions	1	1.225017003236e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	6	insertions	2	2.45003400647201e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	1	substitutions	521	6.38233858685959e-05
Ancestor-O1MA	PB306	483	O1MA	232	17593	2	substitutions	1	1.225017003236e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	3	substitutions	1	1.225017003236e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	4	substitutions	2	2.45003400647201e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	5	substitutions	1	1.225017003236e-07
Ancestor-O1MA	PB306	483	O1MA	232	17593	6	substitutions	4	4.90006801294402e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	1	deletions	116	1.4027219577742e-05
Ancestor-O1MA	PB306	484	O1MA	233	17746	2	deletions	17	2.05571321397943e-06
Ancestor-O1MA	PB306	484	O1MA	233	17746	3	deletions	3	3.62772920114017e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	4	deletions	3	3.62772920114017e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	5	deletions	1	1.20924306704672e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	6	deletions	2	2.41848613409345e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	1	insertions	98	1.18505820570579e-05
Ancestor-O1MA	PB306	484	O1MA	233	17746	2	insertions	8	9.67394453637379e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	6	insertions	3	3.62772920114017e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	1	substitutions	523	6.32434124065437e-05
Ancestor-O1MA	PB306	484	O1MA	233	17746	2	substitutions	2	2.41848613409345e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	3	substitutions	1	1.20924306704672e-07
Ancestor-O1MA	PB306	484	O1MA	233	17746	6	substitutions	5	6.04621533523362e-07
Ancestor-O1MA	PB306	486	O1MA	229	18690	1	deletions	80	9.34577255660618e-06
Ancestor-O1MA	PB306	486	O1MA	229	18690	2	deletions	5	5.84110784787886e-07
Ancestor-O1MA	PB306	486	O1MA	229	18690	4	deletions	3	3.50466470872732e-07
Ancestor-O1MA	PB306	486	O1MA	229	18690	6	deletions	1	1.16822156957577e-07
Ancestor-O1MA	PB306	486	O1MA	229	18690	1	insertions	37	4.32241980743036e-06
Ancestor-O1MA	PB306	486	O1MA	229	18690	2	insertions	2	2.33644313915154e-07
Ancestor-O1MA	PB306	486	O1MA	229	18690	1	substitutions	678	7.92054224172373e-05
Ancestor-O1MA	PB306	486	O1MA	229	18690	2	substitutions	1	1.16822156957577e-07
Ancestor-O1MA	PB306	486	O1MA	229	18690	6	substitutions	4	4.67288627830309e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	1	deletions	65	7.89521375137316e-06
Ancestor-O1MA	PB306	487	O1MA	227	18134	2	deletions	9	1.09318344249782e-06
Ancestor-O1MA	PB306	487	O1MA	227	18134	4	deletions	3	3.64394480832607e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	5	deletions	1	1.21464826944202e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	6	deletions	2	2.42929653888405e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	1	insertions	52	6.31617100109853e-06
Ancestor-O1MA	PB306	487	O1MA	227	18134	2	insertions	9	1.09318344249782e-06
Ancestor-O1MA	PB306	487	O1MA	227	18134	6	insertions	3	3.64394480832607e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	1	substitutions	429	5.21084107590629e-05
Ancestor-O1MA	PB306	487	O1MA	227	18134	2	substitutions	1	1.21464826944202e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	3	substitutions	3	3.64394480832607e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	5	substitutions	1	1.21464826944202e-07
Ancestor-O1MA	PB306	487	O1MA	227	18134	6	substitutions	4	4.8585930777681e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	1	deletions	111	1.43951171762538e-05
Ancestor-O1MA	PB306	488	O1MA	222	17367	2	deletions	16	2.07497184522578e-06
Ancestor-O1MA	PB306	488	O1MA	222	17367	3	deletions	2	2.59371480653222e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	4	deletions	5	6.48428701633055e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	5	deletions	1	1.29685740326611e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	6	deletions	4	5.18742961306444e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	1	insertions	149	1.9323175308665e-05
Ancestor-O1MA	PB306	488	O1MA	222	17367	2	insertions	4	5.18742961306444e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	3	insertions	1	1.29685740326611e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	6	insertions	2	2.59371480653222e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	1	substitutions	475	6.16007266551402e-05
Ancestor-O1MA	PB306	488	O1MA	222	17367	2	substitutions	2	2.59371480653222e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	4	substitutions	2	2.59371480653222e-07
Ancestor-O1MA	PB306	488	O1MA	222	17367	6	substitutions	4	5.18742961306444e-07
Ancestor-O1MA	PB306	489	O1MA	237	18027	1	deletions	89	1.04156938525639e-05
Ancestor-O1MA	PB306	489	O1MA	237	18027	2	deletions	16	1.87248428810137e-06
Ancestor-O1MA	PB306	489	O1MA	237	18027	4	deletions	3	3.51090804019007e-07
Ancestor-O1MA	PB306	489	O1MA	237	18027	6	deletions	1	1.17030268006336e-07
Ancestor-O1MA	PB306	489	O1MA	237	18027	1	insertions	73	8.54320956446249e-06
Ancestor-O1MA	PB306	489	O1MA	237	18027	2	insertions	1	1.17030268006336e-07
Ancestor-O1MA	PB306	489	O1MA	237	18027	6	insertions	3	3.51090804019007e-07
Ancestor-O1MA	PB306	489	O1MA	237	18027	1	substitutions	564	6.60050711555733e-05
Ancestor-O1MA	PB306	489	O1MA	237	18027	2	substitutions	1	1.17030268006336e-07
Ancestor-O1MA	PB306	489	O1MA	237	18027	3	substitutions	3	3.51090804019007e-07
Ancestor-O1MA	PB306	489	O1MA	237	18027	6	substitutions	3	3.51090804019007e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	1	deletions	140	1.93066379530992e-05
Ancestor-O1MA	PB306	490	O1MA	232	15628	2	deletions	6	8.27427340847109e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	3	deletions	3	4.13713670423555e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	6	deletions	2	2.75809113615703e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	1	insertions	177	2.44091065549897e-05
Ancestor-O1MA	PB306	490	O1MA	232	15628	2	insertions	2	2.75809113615703e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	5	insertions	1	1.37904556807852e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	6	insertions	1	1.37904556807852e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	1	substitutions	363	5.00593541212501e-05
Ancestor-O1MA	PB306	490	O1MA	232	15628	2	substitutions	1	1.37904556807852e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	3	substitutions	1	1.37904556807852e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	4	substitutions	2	2.75809113615703e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	5	substitutions	3	4.13713670423555e-07
Ancestor-O1MA	PB306	490	O1MA	232	15628	6	substitutions	5	6.89522784039258e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	1	deletions	129	1.54273815212977e-05
Ancestor-O1MA	PB306	492	O1MA	234	17867	2	deletions	10	1.19592104816261e-06
Ancestor-O1MA	PB306	492	O1MA	234	17867	4	deletions	3	3.58776314448783e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	5	deletions	1	1.19592104816261e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	6	deletions	2	2.39184209632522e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	1	insertions	99	1.18396183768098e-05
Ancestor-O1MA	PB306	492	O1MA	234	17867	2	insertions	4	4.78368419265044e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	5	insertions	3	3.58776314448783e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	6	insertions	1	1.19592104816261e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	1	substitutions	518	6.19487102948232e-05
Ancestor-O1MA	PB306	492	O1MA	234	17867	3	substitutions	1	1.19592104816261e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	5	substitutions	1	1.19592104816261e-07
Ancestor-O1MA	PB306	492	O1MA	234	17867	6	substitutions	4	4.78368419265044e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	1	deletions	103	1.26863445419035e-05
Ancestor-O1MA	PB306	495	O1MA	229	17727	2	deletions	17	2.09386269138213e-06
Ancestor-O1MA	PB306	495	O1MA	229	17727	3	deletions	1	1.23168393610713e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	4	deletions	3	3.6950518083214e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	1	insertions	117	1.44107020524535e-05
Ancestor-O1MA	PB306	495	O1MA	229	17727	2	insertions	5	6.15841968053567e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	6	insertions	5	6.15841968053567e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	1	substitutions	516	6.35548911031282e-05
Ancestor-O1MA	PB306	495	O1MA	229	17727	2	substitutions	2	2.46336787221427e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	3	substitutions	1	1.23168393610713e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	5	substitutions	1	1.23168393610713e-07
Ancestor-O1MA	PB306	495	O1MA	229	17727	6	substitutions	5	6.15841968053567e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	1	deletions	91	1.13619564739679e-05
Ancestor-O1MA	PB306	496	O1MA	228	17564	2	deletions	8	9.98853316392781e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	4	deletions	3	3.74569993647293e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	6	deletions	2	2.49713329098195e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	1	insertions	67	8.36539652478954e-06
Ancestor-O1MA	PB306	496	O1MA	228	17564	2	insertions	10	1.24856664549098e-06
Ancestor-O1MA	PB306	496	O1MA	228	17564	4	insertions	3	3.74569993647293e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	5	insertions	1	1.24856664549098e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	6	insertions	6	7.49139987294586e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	1	substitutions	397	4.95680958259918e-05
Ancestor-O1MA	PB306	496	O1MA	228	17564	2	substitutions	3	3.74569993647293e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	3	substitutions	2	2.49713329098195e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	4	substitutions	1	1.24856664549098e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	5	substitutions	3	3.74569993647293e-07
Ancestor-O1MA	PB306	496	O1MA	228	17564	6	substitutions	5	6.24283322745488e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	1	deletions	104	1.26075735148824e-05
Ancestor-O1MA	PB306	497	O1MA	231	17855	2	deletions	14	1.69717335777263e-06
Ancestor-O1MA	PB306	497	O1MA	231	17855	3	deletions	1	1.21226668412331e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	4	deletions	2	2.42453336824661e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	5	deletions	2	2.42453336824661e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	6	deletions	3	3.63680005236992e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	1	insertions	82	9.94058680981112e-06
Ancestor-O1MA	PB306	497	O1MA	231	17855	2	insertions	9	1.09104001571098e-06
Ancestor-O1MA	PB306	497	O1MA	231	17855	4	insertions	1	1.21226668412331e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	5	insertions	1	1.21226668412331e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	6	insertions	3	3.63680005236992e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	1	substitutions	562	6.81293876477298e-05
Ancestor-O1MA	PB306	497	O1MA	231	17855	3	substitutions	1	1.21226668412331e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	5	substitutions	1	1.21226668412331e-07
Ancestor-O1MA	PB306	497	O1MA	231	17855	6	substitutions	4	4.84906673649323e-07
Ancestor-O1MA	PB306	498	O1MA	219	17913	1	deletions	100	1.27455201408533e-05
Ancestor-O1MA	PB306	498	O1MA	219	17913	2	deletions	15	1.91182802112799e-06
Ancestor-O1MA	PB306	498	O1MA	219	17913	3	deletions	1	1.27455201408533e-07
Ancestor-O1MA	PB306	498	O1MA	219	17913	4	deletions	2	2.54910402817066e-07
Ancestor-O1MA	PB306	498	O1MA	219	17913	5	deletions	1	1.27455201408533e-07
Ancestor-O1MA	PB306	498	O1MA	219	17913	6	deletions	1	1.27455201408533e-07
Ancestor-O1MA	PB306	498	O1MA	219	17913	1	insertions	92	1.1725878529585e-05
