comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
Ancestor-O2MA	N2	537.44	O2MA	393	2993	2	deletions	1	4.25080063830022e-07
Ancestor-O2MA	N2	537.44	O2MA	393	2993	3	insertions	1	4.25080063830022e-07
Ancestor-O2MA	N2	537.44	O2MA	393	2993	1	substitutions	13	5.52604082979029e-06
Ancestor-O2MA	N2	537.45	O2MA	392	2918	1	deletions	6	2.62270775342351e-06
Ancestor-O2MA	N2	537.45	O2MA	392	2918	2	deletions	10	4.37117958903918e-06
Ancestor-O2MA	N2	537.45	O2MA	392	2918	1	insertions	2	8.74235917807836e-07
Ancestor-O2MA	N2	537.45	O2MA	392	2918	2	insertions	4	1.74847183561567e-06
Ancestor-O2MA	N2	537.45	O2MA	392	2918	3	insertions	1	4.37117958903918e-07
Ancestor-O2MA	N2	537.45	O2MA	392	2918	1	substitutions	15	6.55676938355877e-06
Ancestor-O2MA	N2	537.45	O2MA	392	2918	4	substitutions	2	8.74235917807836e-07
Ancestor-O1MA	N2	540	O1MA	194	2831	1	deletions	4	3.64156776775537e-06
Ancestor-O1MA	N2	540	O1MA	194	2831	4	deletions	1	9.10391941938843e-07
Ancestor-O1MA	N2	540	O1MA	194	2831	1	insertions	2	1.82078388387769e-06
Ancestor-O1MA	N2	540	O1MA	194	2831	2	insertions	1	9.10391941938843e-07
Ancestor-O1MA	N2	540	O1MA	194	2831	3	insertions	1	9.10391941938843e-07
Ancestor-O1MA	N2	540	O1MA	194	2831	1	substitutions	15	1.36558791290827e-05
Ancestor-O1MA	N2	540	O1MA	194	2831	2	substitutions	1	9.10391941938843e-07
Ancestor-O1MA	N2	540	O1MA	194	2831	6	substitutions	1	9.10391941938843e-07
Ancestor-O1MA	N2	541	O1MA	238	2772	1	deletions	14	1.06103047279518e-05
Ancestor-O1MA	N2	541	O1MA	238	2772	2	deletions	13	9.85242581881237e-06
Ancestor-O1MA	N2	541	O1MA	238	2772	3	deletions	8	6.06303127311531e-06
Ancestor-O1MA	N2	541	O1MA	238	2772	4	deletions	6	4.54727345483648e-06
Ancestor-O1MA	N2	541	O1MA	238	2772	1	insertions	18	1.36418203645094e-05
Ancestor-O1MA	N2	541	O1MA	238	2772	2	insertions	3	2.27363672741824e-06
Ancestor-O1MA	N2	541	O1MA	238	2772	3	insertions	1	7.57878909139413e-07
Ancestor-O1MA	N2	541	O1MA	238	2772	1	substitutions	19	1.43996992736489e-05
Ancestor-O1MA	N2	541	O1MA	238	2772	2	substitutions	7	5.30515236397589e-06
Ancestor-O1MA	N2	541	O1MA	238	2772	3	substitutions	7	5.30515236397589e-06
Ancestor-O1MA	N2	541	O1MA	238	2772	6	substitutions	2	1.51575781827883e-06
Ancestor-O1MA	N2	542	O1MA	243	2898	1	deletions	5	3.5500572269225e-06
Ancestor-O1MA	N2	542	O1MA	243	2898	1	insertions	2	1.420022890769e-06
Ancestor-O1MA	N2	542	O1MA	243	2898	2	insertions	2	1.420022890769e-06
Ancestor-O1MA	N2	542	O1MA	243	2898	3	insertions	1	7.100114453845e-07
Ancestor-O1MA	N2	542	O1MA	243	2898	1	substitutions	13	9.23014878999849e-06
Ancestor-O1MA	N2	543	O1MA	243	2833	1	deletions	9	6.53671673791688e-06
Ancestor-O1MA	N2	543	O1MA	243	2833	2	deletions	4	2.90520743907417e-06
Ancestor-O1MA	N2	543	O1MA	243	2833	5	deletions	1	7.26301859768542e-07
Ancestor-O1MA	N2	543	O1MA	243	2833	6	deletions	1	7.26301859768542e-07
Ancestor-O1MA	N2	543	O1MA	243	2833	1	insertions	11	7.98932045745396e-06
Ancestor-O1MA	N2	543	O1MA	243	2833	2	insertions	1	7.26301859768542e-07
Ancestor-O1MA	N2	543	O1MA	243	2833	3	insertions	1	7.26301859768542e-07
Ancestor-O1MA	N2	543	O1MA	243	2833	1	substitutions	16	1.16208297562967e-05
Ancestor-O1MA	N2	543	O1MA	243	2833	4	substitutions	1	7.26301859768542e-07
Ancestor-O1MA	N2	543	O1MA	243	2833	5	substitutions	2	1.45260371953708e-06
Ancestor-O1MA	N2	544	O1MA	241	2837	1	deletions	10	7.31296720719245e-06
Ancestor-O1MA	N2	544	O1MA	241	2837	2	deletions	1	7.31296720719245e-07
Ancestor-O1MA	N2	544	O1MA	241	2837	6	deletions	4	2.92518688287698e-06
Ancestor-O1MA	N2	544	O1MA	241	2837	1	insertions	5	3.65648360359622e-06
Ancestor-O1MA	N2	544	O1MA	241	2837	2	insertions	1	7.31296720719245e-07
Ancestor-O1MA	N2	544	O1MA	241	2837	3	insertions	3	2.19389016215773e-06
Ancestor-O1MA	N2	544	O1MA	241	2837	1	substitutions	16	1.17007475315079e-05
Ancestor-O1MA	N2	544	O1MA	241	2837	4	substitutions	1	7.31296720719245e-07
Ancestor-O1MA	N2	544	O1MA	241	2837	6	substitutions	1	7.31296720719245e-07
Ancestor-O1MA	N2	545	O1MA	244	2764	1	deletions	10	7.41382173613912e-06
Ancestor-O1MA	N2	545	O1MA	244	2764	2	deletions	6	4.44829304168347e-06
Ancestor-O1MA	N2	545	O1MA	244	2764	4	deletions	2	1.48276434722782e-06
Ancestor-O1MA	N2	545	O1MA	244	2764	1	insertions	9	6.67243956252521e-06
Ancestor-O1MA	N2	545	O1MA	244	2764	2	insertions	3	2.22414652084174e-06
Ancestor-O1MA	N2	545	O1MA	244	2764	3	insertions	1	7.41382173613912e-07
Ancestor-O1MA	N2	545	O1MA	244	2764	1	substitutions	14	1.03793504305948e-05
Ancestor-O1MA	N2	545	O1MA	244	2764	2	substitutions	3	2.22414652084174e-06
Ancestor-O1MA	N2	545	O1MA	244	2764	3	substitutions	2	1.48276434722782e-06
Ancestor-O1MA	N2	545	O1MA	244	2764	4	substitutions	1	7.41382173613912e-07
Ancestor-O1MA	N2	545	O1MA	244	2764	5	substitutions	1	7.41382173613912e-07
Ancestor-O1MA	N2	545	O1MA	244	2764	6	substitutions	1	7.41382173613912e-07
Ancestor-O1MA	N2	546	O1MA	242	2852	1	deletions	3	2.17333348788149e-06
Ancestor-O1MA	N2	546	O1MA	242	2852	2	deletions	2	1.448888991921e-06
Ancestor-O1MA	N2	546	O1MA	242	2852	1	insertions	1	7.24444495960498e-07
Ancestor-O1MA	N2	546	O1MA	242	2852	3	insertions	1	7.24444495960498e-07
Ancestor-O1MA	N2	546	O1MA	242	2852	1	substitutions	14	1.0142222943447e-05
Ancestor-O1MA	N2	547	O1MA	242	2946	1	deletions	3	2.10398747706654e-06
Ancestor-O1MA	N2	547	O1MA	242	2946	3	insertions	1	7.01329159022179e-07
Ancestor-O1MA	N2	547	O1MA	242	2946	1	substitutions	14	9.8186082263105e-06
Ancestor-O2MA	N2	547.06	O2MA	384	2904	1	deletions	4	1.79350321395776e-06
Ancestor-O2MA	N2	547.06	O2MA	384	2904	2	deletions	4	1.79350321395776e-06
Ancestor-O2MA	N2	547.06	O2MA	384	2904	3	deletions	1	4.4837580348944e-07
Ancestor-O2MA	N2	547.06	O2MA	384	2904	1	insertions	2	8.9675160697888e-07
Ancestor-O2MA	N2	547.06	O2MA	384	2904	3	insertions	1	4.4837580348944e-07
Ancestor-O2MA	N2	547.06	O2MA	384	2904	1	substitutions	14	6.27726124885216e-06
Ancestor-O2MA	N2	547.06	O2MA	384	2904	3	substitutions	1	4.4837580348944e-07
Ancestor-O2MA	N2	547.18	O2MA	385	2929	1	deletions	3	1.33018227931168e-06
Ancestor-O2MA	N2	547.18	O2MA	385	2929	2	deletions	3	1.33018227931168e-06
Ancestor-O2MA	N2	547.18	O2MA	385	2929	3	insertions	1	4.43394093103892e-07
Ancestor-O2MA	N2	547.18	O2MA	385	2929	1	substitutions	14	6.20751730345448e-06
Ancestor-O2MA	N2	547.18	O2MA	385	2929	2	substitutions	1	4.43394093103892e-07
Ancestor-O2MA	N2	547.33	O2MA	384	2878	1	deletions	6	2.71455872133426e-06
Ancestor-O2MA	N2	547.33	O2MA	384	2878	2	deletions	3	1.35727936066713e-06
Ancestor-O2MA	N2	547.33	O2MA	384	2878	3	deletions	1	4.5242645355571e-07
Ancestor-O2MA	N2	547.33	O2MA	384	2878	4	deletions	1	4.5242645355571e-07
Ancestor-O2MA	N2	547.33	O2MA	384	2878	1	insertions	1	4.5242645355571e-07
Ancestor-O2MA	N2	547.33	O2MA	384	2878	3	insertions	1	4.5242645355571e-07
Ancestor-O2MA	N2	547.33	O2MA	384	2878	1	substitutions	14	6.33397034977994e-06
Ancestor-O2MA	N2	547.33	O2MA	384	2878	2	substitutions	2	9.0485290711142e-07
Ancestor-O2MA	N2	547.33	O2MA	384	2878	3	substitutions	1	4.5242645355571e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	1	deletions	6	2.81734583483592e-06
Ancestor-O2MA	N2	547.44	O2MA	384	2773	2	deletions	11	5.16513403053252e-06
Ancestor-O2MA	N2	547.44	O2MA	384	2773	3	deletions	1	4.6955763913932e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	6	deletions	1	4.6955763913932e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	1	insertions	1	4.6955763913932e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	3	insertions	1	4.6955763913932e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	1	substitutions	14	6.57380694795047e-06
Ancestor-O2MA	N2	547.44	O2MA	384	2773	2	substitutions	2	9.39115278278639e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	3	substitutions	1	4.6955763913932e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	4	substitutions	1	4.6955763913932e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	6	substitutions	1	4.6955763913932e-07
Ancestor-O1MA	N2	548	O1MA	186	2899	1	deletions	4	3.70910250846603e-06
Ancestor-O1MA	N2	548	O1MA	186	2899	2	deletions	1	9.27275627116507e-07
Ancestor-O1MA	N2	548	O1MA	186	2899	3	insertions	1	9.27275627116507e-07
Ancestor-O1MA	N2	548	O1MA	186	2899	1	substitutions	13	1.20545831525146e-05
Ancestor-O1MA	N2	548	O1MA	186	2899	4	substitutions	1	9.27275627116507e-07
Ancestor-O1MA	N2	548	O1MA	186	2899	5	substitutions	1	9.27275627116507e-07
Ancestor-O1MA	N2	550	O1MA	227	2964	1	deletions	4	2.97252789717431e-06
Ancestor-O1MA	N2	550	O1MA	227	2964	2	deletions	3	2.22939592288074e-06
Ancestor-O1MA	N2	550	O1MA	227	2964	3	insertions	1	7.43131974293579e-07
Ancestor-O1MA	N2	550	O1MA	227	2964	1	substitutions	15	1.11469796144037e-05
Ancestor-O1MA	N2	550	O1MA	227	2964	3	substitutions	1	7.43131974293579e-07
Ancestor-O1MA	N2	550	O1MA	227	2964	6	substitutions	2	1.48626394858716e-06
Ancestor-O2MA	N2	550.02	O2MA	365	2812	1	deletions	4	1.94859603655566e-06
Ancestor-O2MA	N2	550.02	O2MA	365	2812	2	deletions	4	1.94859603655566e-06
Ancestor-O2MA	N2	550.02	O2MA	365	2812	4	deletions	1	4.87149009138915e-07
Ancestor-O2MA	N2	550.02	O2MA	365	2812	3	insertions	1	4.87149009138915e-07
Ancestor-O2MA	N2	550.02	O2MA	365	2812	1	substitutions	14	6.82008612794482e-06
Ancestor-O2MA	N2	550.02	O2MA	365	2812	2	substitutions	1	4.87149009138915e-07
Ancestor-O2MA	N2	550.2	O2MA	369	2969	1	deletions	4	1.82554873713102e-06
Ancestor-O2MA	N2	550.2	O2MA	369	2969	2	deletions	1	4.56387184282756e-07
Ancestor-O2MA	N2	550.2	O2MA	369	2969	2	insertions	2	9.12774368565511e-07
Ancestor-O2MA	N2	550.2	O2MA	369	2969	3	insertions	1	4.56387184282756e-07
Ancestor-O2MA	N2	550.2	O2MA	369	2969	1	substitutions	14	6.38942057995858e-06
Ancestor-O2MA	N2	550.22	O2MA	363	2932	1	deletions	4	1.87914115732546e-06
Ancestor-O2MA	N2	550.22	O2MA	363	2932	2	deletions	4	1.87914115732546e-06
Ancestor-O2MA	N2	550.22	O2MA	363	2932	2	insertions	1	4.69785289331364e-07
Ancestor-O2MA	N2	550.22	O2MA	363	2932	3	insertions	1	4.69785289331364e-07
Ancestor-O2MA	N2	550.22	O2MA	363	2932	1	substitutions	14	6.5769940506391e-06
Ancestor-O2MA	N2	550.22	O2MA	363	2932	3	substitutions	1	4.69785289331364e-07
Ancestor-O2MA	N2	550.22	O2MA	363	2932	6	substitutions	1	4.69785289331364e-07
Ancestor-O2MA	N2	550.36	O2MA	365	2813	1	deletions	4	1.94790332555795e-06
Ancestor-O2MA	N2	550.36	O2MA	365	2813	2	deletions	10	4.86975831389488e-06
Ancestor-O2MA	N2	550.36	O2MA	365	2813	3	deletions	1	4.86975831389488e-07
Ancestor-O2MA	N2	550.36	O2MA	365	2813	1	insertions	1	4.86975831389488e-07
Ancestor-O2MA	N2	550.36	O2MA	365	2813	3	insertions	1	4.86975831389488e-07
Ancestor-O2MA	N2	550.36	O2MA	365	2813	1	substitutions	13	6.33068580806335e-06
Ancestor-O2MA	N2	550.36	O2MA	365	2813	2	substitutions	2	9.73951662778976e-07
Ancestor-O2MA	N2	550.36	O2MA	365	2813	3	substitutions	1	4.86975831389488e-07
Ancestor-O2MA	N2	550.36	O2MA	365	2813	6	substitutions	1	4.86975831389488e-07
Ancestor-O2MA	N2	550.41	O2MA	365	2872	1	deletions	4	1.9078872057084e-06
Ancestor-O2MA	N2	550.41	O2MA	365	2872	2	deletions	5	2.3848590071355e-06
Ancestor-O2MA	N2	550.41	O2MA	365	2872	1	insertions	2	9.53943602854199e-07
Ancestor-O2MA	N2	550.41	O2MA	365	2872	2	insertions	2	9.53943602854199e-07
Ancestor-O2MA	N2	550.41	O2MA	365	2872	3	insertions	1	4.769718014271e-07
Ancestor-O2MA	N2	550.41	O2MA	365	2872	1	substitutions	18	8.58549242568779e-06
Ancestor-O2MA	N2	550.41	O2MA	365	2872	2	substitutions	1	4.769718014271e-07
Ancestor-O2MA	N2	550.41	O2MA	365	2872	6	substitutions	2	9.53943602854199e-07
Ancestor-O1MA	N2	551	O1MA	243	2895	1	deletions	6	4.26448325124203e-06
Ancestor-O1MA	N2	551	O1MA	243	2895	2	deletions	1	7.10747208540338e-07
Ancestor-O1MA	N2	551	O1MA	243	2895	3	insertions	1	7.10747208540338e-07
Ancestor-O1MA	N2	551	O1MA	243	2895	1	substitutions	14	9.95046091956474e-06
Ancestor-O1MA	N2	552	O1MA	241	2881	1	deletions	4	2.8805120398202e-06
Ancestor-O1MA	N2	552	O1MA	241	2881	3	deletions	1	7.2012800995505e-07
Ancestor-O1MA	N2	552	O1MA	241	2881	1	insertions	1	7.2012800995505e-07
Ancestor-O1MA	N2	552	O1MA	241	2881	3	insertions	1	7.2012800995505e-07
Ancestor-O1MA	N2	552	O1MA	241	2881	1	substitutions	24	1.72830722389212e-05
Ancestor-O1MA	N2	553	O1MA	232	2876	1	deletions	4	2.99745815548415e-06
Ancestor-O1MA	N2	553	O1MA	232	2876	3	deletions	1	7.49364538871037e-07
Ancestor-O1MA	N2	553	O1MA	232	2876	4	deletions	1	7.49364538871037e-07
Ancestor-O1MA	N2	553	O1MA	232	2876	1	insertions	2	1.49872907774207e-06
Ancestor-O1MA	N2	553	O1MA	232	2876	3	insertions	1	7.49364538871037e-07
Ancestor-O1MA	N2	553	O1MA	232	2876	1	substitutions	14	1.04911035441945e-05
Ancestor-O1MA	N2	554	O1MA	237	2863	1	deletions	6	4.42131604893513e-06
Ancestor-O1MA	N2	554	O1MA	237	2863	2	deletions	3	2.21065802446756e-06
Ancestor-O1MA	N2	554	O1MA	237	2863	1	insertions	4	2.94754403262342e-06
Ancestor-O1MA	N2	554	O1MA	237	2863	2	insertions	1	7.36886008155854e-07
Ancestor-O1MA	N2	554	O1MA	237	2863	3	insertions	1	7.36886008155854e-07
Ancestor-O1MA	N2	554	O1MA	237	2863	1	substitutions	15	1.10532901223378e-05
Ancestor-O1MA	N2	554	O1MA	237	2863	2	substitutions	1	7.36886008155854e-07
Ancestor-O1MA	N2	554	O1MA	237	2863	4	substitutions	1	7.36886008155854e-07
Ancestor-O1MA	N2	554	O1MA	237	2863	6	substitutions	2	1.47377201631171e-06
Ancestor-O1MA	N2	555	O1MA	243	2921	1	deletions	4	2.81768321632904e-06
Ancestor-O1MA	N2	555	O1MA	243	2921	3	deletions	1	7.04420804082259e-07
Ancestor-O1MA	N2	555	O1MA	243	2921	3	insertions	1	7.04420804082259e-07
Ancestor-O1MA	N2	555	O1MA	243	2921	1	substitutions	13	9.15747045306937e-06
Ancestor-O1MA	N2	555	O1MA	243	2921	3	substitutions	2	1.40884160816452e-06
Ancestor-O1MA	N2	556	O1MA	244	2903	1	deletions	2	1.4117673633268e-06
Ancestor-O1MA	N2	556	O1MA	244	2903	3	deletions	2	1.4117673633268e-06
Ancestor-O1MA	N2	556	O1MA	244	2903	3	insertions	1	7.05883681663401e-07
Ancestor-O1MA	N2	556	O1MA	244	2903	4	insertions	1	7.05883681663401e-07
Ancestor-O1MA	N2	556	O1MA	244	2903	1	substitutions	12	8.47060417996081e-06
Ancestor-O1MA	N2	558	O1MA	234	2921	1	deletions	2	1.46302782386315e-06
Ancestor-O1MA	N2	558	O1MA	234	2921	2	insertions	2	1.46302782386315e-06
Ancestor-O1MA	N2	558	O1MA	234	2921	3	insertions	1	7.31513911931577e-07
Ancestor-O1MA	N2	558	O1MA	234	2921	1	substitutions	16	1.17042225909052e-05
Ancestor-O1MA	N2	558	O1MA	234	2921	4	substitutions	1	7.31513911931577e-07
Ancestor-O1MA	N2	563	O1MA	237	2912	1	deletions	4	2.89794593592062e-06
Ancestor-O1MA	N2	563	O1MA	237	2912	2	deletions	1	7.24486483980155e-07
Ancestor-O1MA	N2	563	O1MA	237	2912	3	insertions	1	7.24486483980155e-07
Ancestor-O1MA	N2	563	O1MA	237	2912	1	substitutions	13	9.41832429174201e-06
Ancestor-O1MA	N2	565	O1MA	238	2915	1	deletions	3	2.16209983135621e-06
Ancestor-O1MA	N2	565	O1MA	238	2915	3	insertions	1	7.20699943785404e-07
Ancestor-O1MA	N2	565	O1MA	238	2915	1	substitutions	14	1.00897992129957e-05
Ancestor-O1MA	N2	566	O1MA	244	2879	1	deletions	10	7.11768088874211e-06
Ancestor-O1MA	N2	566	O1MA	244	2879	2	deletions	6	4.27060853324526e-06
Ancestor-O1MA	N2	566	O1MA	244	2879	3	deletions	2	1.42353617774842e-06
Ancestor-O1MA	N2	566	O1MA	244	2879	1	insertions	8	5.69414471099368e-06
Ancestor-O1MA	N2	566	O1MA	244	2879	3	insertions	1	7.11768088874211e-07
Ancestor-O1MA	N2	566	O1MA	244	2879	1	substitutions	12	8.54121706649053e-06
Ancestor-O1MA	N2	566	O1MA	244	2879	2	substitutions	4	2.84707235549684e-06
Ancestor-O1MA	N2	566	O1MA	244	2879	3	substitutions	1	7.11768088874211e-07
Ancestor-O1MA	N2	566	O1MA	244	2879	4	substitutions	1	7.11768088874211e-07
Ancestor-O2MA	N2	566.24	O2MA	386	2503	1	deletions	11	5.69265068446362e-06
Ancestor-O2MA	N2	566.24	O2MA	386	2503	2	deletions	6	3.10508219152561e-06
Ancestor-O2MA	N2	566.24	O2MA	386	2503	3	deletions	1	5.17513698587602e-07
Ancestor-O2MA	N2	566.24	O2MA	386	2503	1	insertions	2	1.0350273971752e-06
Ancestor-O2MA	N2	566.24	O2MA	386	2503	2	insertions	1	5.17513698587602e-07
Ancestor-O2MA	N2	566.24	O2MA	386	2503	3	insertions	1	5.17513698587602e-07
Ancestor-O2MA	N2	566.24	O2MA	386	2503	1	substitutions	13	6.72767808163882e-06
Ancestor-O2MA	N2	566.24	O2MA	386	2503	2	substitutions	3	1.5525410957628e-06
Ancestor-O2MA	N2	566.24	O2MA	386	2503	6	substitutions	1	5.17513698587602e-07
Ancestor-O2MA	N2	566.28	O2MA	388	2905	1	deletions	11	4.87960679241265e-06
Ancestor-O2MA	N2	566.28	O2MA	388	2905	2	deletions	3	1.33080185247618e-06
Ancestor-O2MA	N2	566.28	O2MA	388	2905	3	deletions	2	8.87201234984119e-07
Ancestor-O2MA	N2	566.28	O2MA	388	2905	3	insertions	1	4.4360061749206e-07
Ancestor-O2MA	N2	566.28	O2MA	388	2905	1	substitutions	14	6.21040864488883e-06
Ancestor-O2MA	N2	566.28	O2MA	388	2905	2	substitutions	2	8.87201234984119e-07
Ancestor-O2MA	N2	566.28	O2MA	388	2905	3	substitutions	1	4.4360061749206e-07
Ancestor-O2MA	N2	566.29	O2MA	392	2930	1	deletions	7	3.0472940029254e-06
Ancestor-O2MA	N2	566.29	O2MA	392	2930	2	deletions	4	1.74131085881452e-06
Ancestor-O2MA	N2	566.29	O2MA	392	2930	3	deletions	2	8.70655429407258e-07
Ancestor-O2MA	N2	566.29	O2MA	392	2930	5	deletions	1	4.35327714703629e-07
Ancestor-O2MA	N2	566.29	O2MA	392	2930	1	insertions	2	8.70655429407258e-07
Ancestor-O2MA	N2	566.29	O2MA	392	2930	2	insertions	1	4.35327714703629e-07
Ancestor-O2MA	N2	566.29	O2MA	392	2930	3	insertions	1	4.35327714703629e-07
Ancestor-O2MA	N2	566.29	O2MA	392	2930	1	substitutions	14	6.0945880058508e-06
Ancestor-O2MA	N2	566.29	O2MA	392	2930	2	substitutions	4	1.74131085881452e-06
Ancestor-O2MA	N2	566.4	O2MA	389	2606	1	deletions	7	3.45258223557659e-06
Ancestor-O2MA	N2	566.4	O2MA	389	2606	2	deletions	8	3.94580826923039e-06
Ancestor-O2MA	N2	566.4	O2MA	389	2606	6	deletions	1	4.93226033653799e-07
Ancestor-O2MA	N2	566.4	O2MA	389	2606	1	insertions	1	4.93226033653799e-07
Ancestor-O2MA	N2	566.4	O2MA	389	2606	3	insertions	1	4.93226033653799e-07
Ancestor-O2MA	N2	566.4	O2MA	389	2606	1	substitutions	16	7.89161653846078e-06
Ancestor-O2MA	N2	566.4	O2MA	389	2606	2	substitutions	4	1.9729041346152e-06
Ancestor-O2MA	N2	566.4	O2MA	389	2606	6	substitutions	1	4.93226033653799e-07
Ancestor-O2MA	N2	566.45	O2MA	385	2962	1	deletions	9	3.94608767329902e-06
Ancestor-O2MA	N2	566.45	O2MA	385	2962	2	deletions	3	1.31536255776634e-06
Ancestor-O2MA	N2	566.45	O2MA	385	2962	4	deletions	1	4.38454185922113e-07
Ancestor-O2MA	N2	566.45	O2MA	385	2962	1	insertions	1	4.38454185922113e-07
Ancestor-O2MA	N2	566.45	O2MA	385	2962	3	insertions	1	4.38454185922113e-07
Ancestor-O2MA	N2	566.45	O2MA	385	2962	1	substitutions	14	6.13835860290958e-06
Ancestor-O2MA	N2	566.45	O2MA	385	2962	2	substitutions	2	8.76908371844226e-07
Ancestor-O2MA	N2	566.45	O2MA	385	2962	3	substitutions	1	4.38454185922113e-07
Ancestor-O1MA	N2	567	O1MA	226	2813	1	deletions	10	7.86487515297182e-06
Ancestor-O1MA	N2	567	O1MA	226	2813	2	deletions	5	3.93243757648591e-06
Ancestor-O1MA	N2	567	O1MA	226	2813	3	deletions	1	7.86487515297182e-07
Ancestor-O1MA	N2	567	O1MA	226	2813	1	insertions	8	6.29190012237746e-06
Ancestor-O1MA	N2	567	O1MA	226	2813	3	insertions	1	7.86487515297182e-07
Ancestor-O1MA	N2	567	O1MA	226	2813	1	substitutions	15	1.17973127294577e-05
Ancestor-O1MA	N2	567	O1MA	226	2813	2	substitutions	1	7.86487515297182e-07
Ancestor-O1MA	N2	567	O1MA	226	2813	3	substitutions	1	7.86487515297182e-07
Ancestor-O1MA	N2	567	O1MA	226	2813	5	substitutions	1	7.86487515297182e-07
Ancestor-O1MA	N2	567	O1MA	226	2813	6	substitutions	3	2.35946254589155e-06
Ancestor-O1MA	N2	569	O1MA	238	2902	1	deletions	4	2.89571376448581e-06
Ancestor-O1MA	N2	569	O1MA	238	2902	1	insertions	1	7.23928441121452e-07
Ancestor-O1MA	N2	569	O1MA	238	2902	3	insertions	1	7.23928441121452e-07
Ancestor-O1MA	N2	569	O1MA	238	2902	1	substitutions	19	1.37546403813076e-05
Ancestor-O1MA	N2	572	O1MA	212	2862	1	deletions	6	4.94442466674578e-06
Ancestor-O1MA	N2	572	O1MA	212	2862	1	insertions	3	2.47221233337289e-06
Ancestor-O1MA	N2	572	O1MA	212	2862	2	insertions	1	8.24070777790963e-07
Ancestor-O1MA	N2	572	O1MA	212	2862	3	insertions	1	8.24070777790963e-07
Ancestor-O1MA	N2	572	O1MA	212	2862	4	insertions	1	8.24070777790963e-07
Ancestor-O1MA	N2	572	O1MA	212	2862	5	insertions	1	8.24070777790963e-07
Ancestor-O1MA	N2	572	O1MA	212	2862	1	substitutions	24	1.97776986669831e-05
Ancestor-O1MA	N2	572	O1MA	212	2862	4	substitutions	1	8.24070777790963e-07
Ancestor-O1MA	N2	572	O1MA	212	2862	5	substitutions	2	1.64814155558193e-06
Ancestor-O1MA	N2	573	O1MA	243	2867	1	deletions	3	2.15306575032188e-06
Ancestor-O1MA	N2	573	O1MA	243	2867	3	insertions	1	7.17688583440628e-07
Ancestor-O1MA	N2	573	O1MA	243	2867	1	substitutions	11	7.89457441784691e-06
Ancestor-O1MA	N2	574	O1MA	237	2887	1	deletions	3	2.19228054175637e-06
Ancestor-O1MA	N2	574	O1MA	237	2887	1	insertions	1	7.30760180585456e-07
Ancestor-O1MA	N2	574	O1MA	237	2887	3	insertions	1	7.30760180585456e-07
Ancestor-O1MA	N2	574	O1MA	237	2887	4	insertions	1	7.30760180585456e-07
Ancestor-O1MA	N2	574	O1MA	237	2887	1	substitutions	14	1.02306425281964e-05
Ancestor-O1MA	N2	574	O1MA	237	2887	4	substitutions	1	7.30760180585456e-07
Ancestor-O1MA	N2	575	O1MA	230	2894	1	deletions	5	3.75589675790992e-06
Ancestor-O1MA	N2	575	O1MA	230	2894	3	insertions	1	7.51179351581984e-07
Ancestor-O1MA	N2	575	O1MA	230	2894	1	substitutions	9	6.76061416423785e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	1	deletions	8	6.26641016161072e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	2	deletions	3	2.34990381060402e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	3	deletions	3	2.34990381060402e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	1	insertions	9	7.04971143181206e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	2	insertions	1	7.8330127020134e-07
Ancestor-O1MA	N2	577	O1MA	227	2812	3	insertions	2	1.56660254040268e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	1	substitutions	14	1.09662177828188e-05
Ancestor-O1MA	N2	577	O1MA	227	2812	3	substitutions	1	7.8330127020134e-07
Ancestor-O1MA	N2	577	O1MA	227	2812	4	substitutions	2	1.56660254040268e-06
Ancestor-O1MA	N2	578	O1MA	243	2818	1	deletions	4	2.92067163764979e-06
Ancestor-O1MA	N2	578	O1MA	243	2818	2	deletions	2	1.4603358188249e-06
Ancestor-O1MA	N2	578	O1MA	243	2818	3	deletions	1	7.30167909412448e-07
Ancestor-O1MA	N2	578	O1MA	243	2818	1	insertions	1	7.30167909412448e-07
Ancestor-O1MA	N2	578	O1MA	243	2818	3	insertions	1	7.30167909412448e-07
Ancestor-O1MA	N2	578	O1MA	243	2818	1	substitutions	14	1.02223507317743e-05
Ancestor-O1MA	N2	578	O1MA	243	2818	3	substitutions	1	7.30167909412448e-07
Ancestor-O1MA	N2	580	O1MA	241	2882	1	deletions	3	2.15963441708588e-06
Ancestor-O1MA	N2	580	O1MA	241	2882	2	deletions	2	1.43975627805725e-06
Ancestor-O1MA	N2	580	O1MA	241	2882	1	insertions	1	7.19878139028625e-07
