transcript	h2_SNV	h2_SNV_STR
C06E2.1.2	0.00274266749163802	0.00202041755719671
C06E2.5.2	0.22849622600158	0.223379339484418
C06E2.7.1	0.104836163116817	0.106696178225651
C06E4.2a.1	0	0
C06E4.3.1	0.522181512527738	0.569333256740367
C06E4.7.1	0.0144995397487867	0.0165586031881965
C06E4.8.1	0.071805410187167	0.0749424164416154
C06E7.1a.2	0.620626367693959	0.629057138183996
C06E7.2a.1	0.0174573696101236	0.0183942373729817
C06E7.2a.2	0.157452771945176	0.179383467732711
C06E7.3a.1	0.288058399940043	0.290143724511691
C06E7.3a.2	0.162743659544277	0.163788759019006
C06E7.4a.1	0	0
C06E7.4a.2	0.0779929484932753	0.0818462888138472
C06E7.6.1	0.0751427416297524	0.0797616078723719
C06E8.3a.1	0.000768305257816905	0.000209385242581909
C06E8.3a.2	0.0395738981947258	0.0425580684398253
C06E8.3b.1	0	0
C06E8.3c.1	0.0227855534496318	0.0248666244154609
C06E8.3d.1	0.0285582595232855	0.0299124021211997
C06E8.5.1	0.0736970221309887	0.0777723673029806
C06G1.1a.1	0.0804858648820467	0.0853429093340968
C06G1.1b.1	0.047916480781336	0.0515396395523932
C06G1.2.1	0.0665994399462434	0.0707654217367519
C06G1.4.1	0.14244092459663	0.154975080133313
C06G1.4.2	0.0204032956855525	0.0210845876300273
C06G3.10.1	0.0651919345425151	0.0681555156173582
C06G3.11.2	0.0218362732797853	0.0218279878560119
C06G3.1a.1	0.0148630759907981	0.0164878227752063
C06G3.1a.2	0.0251841438055044	0.0248679474868053
C06G3.1b.2	0.0826786564180693	0.0876573241187288
C06G3.2.1	0.0279139072215058	0.0231856202670941
C06G3.3.1	0.232148882519282	0.244036420065785
C06G3.5a.1	0.0272541720482257	0.0283249513601879
C06G3.5a.2	0.167559547665307	0.176823852245453
C06G3.5b.1	0	0
C06G3.5b.2	0.0286858164185165	0.0349392697825679
C06G3.6.2	0.0366553375958518	0.0402170843171072
C06G3.7a.1	0.19528654909252	0.23112428100527
C06G3.7b.1	0.106779738162161	0.118735243171873
C06G3.8a.1	0.0576925907940345	0.0644184997235389
C06G3.8a.2	0.0672275861530375	0.0614008338366721
C06G3.8b.1	0.0128256936274068	0.0141178602722449
C06G3.9.1	0.0321294442544816	0.0358671638466627
C06G4.1.1	0	0
C06G4.1.2	0	0
C06G4.2a.1	0.024709256047558	0.025599550656874
C06G4.2a.2	0.12704012822764	0.133565976387707
C06G4.2b.1	0.142271913920071	0.148561726271993
C06G4.2c.1	0.0758100351816767	0.0829882083692582
C06G4.2d.1	0.059030739485893	0.0642864957570667
C06G4.4.1	0.0936845384368588	0.0971593695225335
C06G4.5.1	0.0645400146297822	0.0667673049130855
C06G4.6.1	0.0350209721485057	0.0395533441387659
C06G8.1.1	0.0185331015050722	0.0200935111148456
C06G8.1.2	0.0971958918746674	0.101281064187085
C06G8.2.1	0.0394450239380446	0.0433521529126628
C06G8.2.2	0.000994798125542016	0.000769000177188224
C06G8.3b.2	0.0782202574168911	0.0865568443898885
C06G8.3c.1	0.0286501437143652	0.0283127791854414
C06H2.1.1	0	0
C06H2.1.2	0.0513754713987198	0.0516280732211835
C06H2.2.2	0.0338624951572677	0.0346095918350962
C06H2.3a.1	0.308105049187158	0.317583302472057
C06H2.3b.1	0.0805838197966836	0.0881253775353738
C06H2.4.1	0.00946241934085053	0.0071807177657865
C06H2.5a.1	0.0565437309498827	0.0626545218394522
C06H2.5a.2	0	0
C06H2.6a.2	0.189229578596193	0.271198324421764
C06H2.7a.1	0.0273330162314664	0.0315208047804778
C06H2.7a.2	0	0
C06H2.7b.1	0.01938370360068	0.016990166435105
C06H5.1.1	0.164586594136109	0.159886227006657
C06H5.1.2	0.432325219759055	0.417784789284031
C06H5.2.1	0.0591631656274127	0.0568992849625948
C06H5.6a.1	0.0868421896138831	0.0903200958061401
C06H5.6b.1	0.0430121919210504	0.0449113144502598
C06H5.7.1	0	0
C06H5.7.2	0.0530040374163574	0.052379544409918
C06H5.8a.1	0	0
C07A12.1a.1	0.0383964535180775	0.04215101116162
C07A12.1b.1	0.0208123454365241	0.024138454149753
C07A12.1c.1	0.102081219316708	0.106717183840878
C07A12.2.1	0.0474077236086677	0.0501501460644324
C07A12.3a.1	0.0301979797424218	0.0303344104153364
C07A12.3b.1	0.060507191395194	0.0658931090888142
C07A12.3b.2	0.055527073718491	0.0640352275759253
C07A12.4.1	0.0384056534289877	0.0396589292523809
C07A12.5a.1	0.0548464254060535	0.0566576734999646
C07A12.5b.1	0.0516295363754695	0.052941242328933
C07A12.7a.1	0.121538918345695	0.123717399945936
C07A12.7b.1	0.023663303531837	0.0280174013813116
C07A12.7b.2	0.0087248171078947	0.0105016516670169
C07A4.1.1	0.0375550232592643	0.0435032169696986
C07A4.2.1	0.130672632993544	0.136922865427526
C07A4.3.1	0.0420074123707134	0.0433613529268327
C07A9.11.1	0	0
C07A9.11.2	0.0145064935174974	0.0131508131339195
C07A9.12.1	0.0343882709656386	0.0397196811805027
C07A9.13.1	0.126755875187229	0.137083553526085
C07A9.2.2	0.0719568778342055	0.0683943380415665
C07A9.3a.1	0.129666533075568	0.136843547232512
C07A9.3a.2	0.0331306889451309	0.0309994955733344
C07A9.3c.1	0.177890981085784	0.183983032170977
C07A9.3c.2	0.0379793454868709	0.0396634807361907
C07A9.4.1	0.0576275908665466	0.0581780881310583
C07A9.6.1	0.0489175149510247	0.0541546002200582
C07A9.7a.1	0.0633314331190082	0.0714533047831924
C07A9.7b.1	0.227092338481966	0.231364801085547
C07A9.8.1	0.18927761048456	0.195927307287965
C07A9.9.1	0.0904975829537257	0.0903140675535218
C07B5.3.1	0.0691838204395363	0.0795770338628171
C07B5.4a.1	0.125605965175352	0.139661106745956
C07B5.4b.1	0.179209924951462	0.181337052247989
C07B5.5.2	0.0222477720275321	0.0219692363867923
C07B5.8.1	0.105148149067369	0.127557990158105
C07D10.1.1	0	0
C07D10.1.2	0.0136298672439134	0.0129997366893534
C07D10.2a.1	0.0436692581041462	0.0539263151477139
C07D10.2b.2	0	0
C07D10.4.1	0.042430558963	0.0447105124570854
C07D10.5.2	0.113109262893355	0.114909419930718
C07D8.2	0.082192962164211	0.0905689736665241
C07D8.6.2	0.0639590523559506	0.0873308926800514
C07E3.10.1	0.0408148230273984	0.0478414582890404
C07E3.1a.2	0.154565239424305	0.160780502088164
C07E3.1b.1	0.0658648900568122	0.0673242358231557
C07E3.2.1	0.209023312861308	0.222369509658628
C07E3.3a.1	0.106634713666184	0.111062677329674
C07E3.3b.2	0.0342536051587982	0.0364133753155706
C07E3.4.1	0.111337248963451	0.115238701341333
C07E3.6.1	0.380860670771583	0.384659187770836
C07E3.9.1	0	0
C07E3.9.2	0.0228107576547756	0.0239052690833643
C07F11.1.1	0.010454225761168	0.0106579468434068
C07F11.1.2	0.0848402926663762	0.0889231185863607
C07F11.2.1	0.0293367614355163	0.0376702624688485
C07G1.1.1	0.0375293648284076	0.0398837901792237
C07G1.3a.1	0.0112088917250103	0.00923706864926196
C07G1.3a.2	0	0
C07G1.3c.1	0	0
C07G1.4a.2	0.0347787346893796	0.042593913176002
C07G1.4b.1	0.021213039451141	0.0229911514228169
C07G1.5.1	0.0695915426615978	0.0676234759674278
C07G1.5.2	0.00957133589772063	0.0151217857243857
C07G1.6.1	0.0522094593116675	0.0569745509374113
C07G1.7.1	0.0954051373123146	0.106432003546829
C07G1.8.2	0.0272778598180888	0.0274521303639935
C07G2.1a.1	0.0179292993316835	0.0176473640759995
C07G2.1a.2	0.0442183033688512	0.046886221479193
C07G2.1b.1	0	0
C07G2.2a.1	0.0566308777387769	0.0645379256287319
C07G2.2b.2	0.1128362264481	0.124403428493111
C07G2.2c.1	0.0481494643356958	0.0468441433357686
C07G2.2c.2	0.131743958621193	0.140062173360229
C07G2.2d.1	0.0729166825189612	0.0740480093226535
C07G2.2d.2	0.104522707470326	0.112099013084961
C07G2.3.2	0.029040974861131	0.032373949462301
C07G3.2.1	0.127780389335857	0.142166940183543
C07G3.9a.1	0.107913425714423	0.115963276762855
C07G3.9a.2	0.426839386261428	0.43477744079153
C07G3.9b.1	0.105890450809594	0.112463381402998
C07H4.1b.1	0.0283008867868519	0.027432220581272
C07H4.1b.2	0	0
C07H4.2.1	0.155728879739293	0.157276871123745
C07H6.1.1	0.223202809762662	0.236892611576241
C07H6.2.1	0.0821768325517063	0.0827414777039083
C07H6.3.1	0	0
C07H6.3.2	0.0434181832620307	0.0432026253210961
C07H6.4.1	0.0892874726668376	0.0977168766673962
C07H6.5.1	0.0662205413379135	0.065341329931032
C07H6.5.2	0.0571941686257929	0.0585464560480563
C07H6.6.1	0.073605219111956	0.0760287472897016
C07H6.6.2	0	0
C07H6.7.1	0.113788753006515	0.114897263904301
C07H6.7.2	0.0270100126570147	0.0259672382583265
C07H6.8.1	0.0793490639640475	0.0767277193366365
C07H6.8.2	0.0488134222385603	0.0444642761418022
C07H6.9b.1	0.0432399105538089	0.0476673885278898
C08A9.1.1	0.169528064932988	0.175187338945406
C08A9.10.1	0.00226114326835972	0.0013778241188537
C08A9.10.2	0.16127013028602	0.16702582263576
C08A9.11	0.164206929213835	0.17143346362559
C08A9.6.1	0.170737236159244	0.181599208018941
C08A9.7.1	0.541128038030747	0.537296783770715
C08A9.8	0.388836825780977	0.422949102336538
C08A9.9.1	0.651448413770968	0.677354561960125
C08A9.9.2	0.195365951924613	0.200905995282911
C08B11.1.1	0.0680988409567641	0.0699370773267781
C08B11.1.2	0.123834879198662	0.136277696722444
C08B11.2.2	0.0376686113372823	0.0446956570361528
C08B11.3a.1	0.0402538886653622	0.0418853856560032
C08B11.3b.1	0.0515467776170096	0.0537264922837777
C08B11.4.1	0.0378429779147696	0.040105389483873
C08B11.4.2	0.00082196739354401	0.000272342211861343
C08B11.5.1	0.19070298249252	0.208200137455175
C08B11.5.2	0.0374763004999572	0.0393005378373704
C08B11.6.2	0.178967145134538	0.182104339548313
C08B11.7.1	0	0
C08B11.7.2	0.963672637918415	0.966655046628167
C08B11.8.2	0.0865831657964467	0.0876422774173992
C08B6.10.1	0.0244042923891957	0.0284428375755479
C08B6.11.1	0.0998651545677689	0.103927543091202
C08B6.1a.1	0.0973803717722828	0.104979406288836
C08B6.1a.2	0.200234842005857	0.225860611265239
C08B6.1b.1	0.0568976327820772	0.0606463567718076
C08B6.2c.1	0.0636249940794997	0.0749573373211778
C08B6.3a.1	0.00960711748246301	0.0213705564303283
C08B6.3b.1	0	0
C08B6.4a.1	0.00790211570943412	0.0103138828858881
C08B6.4b.1	0.0351152182188653	0.0388199239760413
C08B6.6.1	0.0504107933963497	0.0526778378062536
C08B6.7a.1	0.102574162065406	0.106436776313585
C08B6.7b.1	0	0
C08B6.7c.1	0.0420612060728376	0.046998221192886
C08B6.8a.2	0.0885105454751594	0.0895205345091497
C08B6.9.1	0	0
C08B6.9.2	0.0231372194200771	0.0277619280975533
C08C3.1a.1	0	0
C08C3.1b.1	0	0
C08C3.1c.1	0.0263118645574675	0.0279262991720353
C08C3.2a.2	0.44723598866273	0.470437593782519
C08C3.2b.1	0.437007609026225	0.447935705301146
C08C3.3.2	0.0192421218837604	0.0232673421246371
C08C3.4a.1	0.0782972767551888	0.082336622062421
C08C3.4b.1	0.0649795146459839	0.0654625475349875
C08D8.1.1	0	0
C08D8.2a.1	0	0
C08D8.2b.2	0.0769202974471388	0.077676480986555
C08D8.7.1	0.0260915582368696	0.0313451400296115
C08E3.11	0.779733149852749	0.895373208999892
C08E3.12.1	1	1
C08E3.13.2	0.159423368644311	0.16672712417845
C08E3.2	0.701113761562757	0.713635369471329
C08E3.3.1	0.209364597501225	0.220411643619672
C08E3.5	0.0615032148318517	0.0636637508432403
C08E3.8.1	0.699128517505588	0.745682532956769
C08E3.9.1	0.38626011268388	0.406719861811032
C08E8.10.1	0.201453519075203	0.203559853905566
C08E8.2.1	0.269126610560697	0.270608297435187
C08E8.3.1	0.208695843359234	0.223194800408338
C08E8.4.1	0.108517576781845	0.110492536079613
C08F1.1	1	1
C08F1.10.1	0.131999097443731	0.148318310095326
C08F1.3.1	0.113218670567696	0.135743723736168
C08F1.4a.1	0.285969718649442	0.319155786011119
C08F1.4a.2	0.505159613029145	0.509729608137887
C08F1.4b.1	0.522075960369153	0.515776765484305
C08F1.5.1	0.102561270880871	0.114037823736998
C08F1.6.1	0.0187094971353731	0.0206307390074722
C08F11.1.1	0.0146066178910879	0.014740660915343
C08F11.10.1	0.0715261730135297	0.0754864096343089
C08F11.10.2	0.00872647466271381	0.00933815672080906
C08F11.11.1	0.0323718162889543	0.0371779657615482
C08F11.11.2	0.0593327889893479	0.0610395190264993
C08F11.12.1	0.302939749664152	0.338500793872613
C08F11.12.2	0.0440426523589363	0.048054780120765
C08F11.13a.1	0	0
C08F11.13a.2	0.0526966556653509	0.0530423579581663
C08F11.13c.1	0.0872145637612723	0.0872584185533242
C08F11.14	0.0661801011126211	0.0753794792970482
C08F11.3.1	0.224232055329703	0.237316692251118
C08F11.5a.1	0.00404360162233511	0.00527993742212182
C08F11.5b.1	0.0439291617191123	0.0459641215711436
C08F11.6	0.0737566756943325	0.0879120515093019
C08F11.7.1	0.0609481295392795	0.0615999480314423
C08F11.8.1	0.0249452313674881	0.025799468922227
C08F11.8.2	0.0128640156141691	0.0175483483288935
C08F8.15.1	0.187521968295488	0.227500671053417
C08F8.1a.2	0.0593541470307702	0.0681125409803178
C08F8.2b.1	0.130916935829027	0.138843096206756
C08F8.2b.2	0.0113959619493288	0.0115872057503022
C08F8.2c.1	0.00773704583071764	0.00741922016661302
C08F8.3a.1	0.127355014913012	0.139284145282528
C08F8.3b.1	0	0.586511538545072
C08F8.4b.1	0.0352811722159089	0.0345993474970234
C08F8.4c.1	0.0292699149600631	0.0311316616326663
C08F8.6.1	0.0573278775532379	0.0584766285215694
C08F8.6.2	0.0816132852167914	0.0871045071794529
C08F8.7.1	0.0370292657862428	0.0456432058202931
C08F8.8.1	0.124747931823457	0.132757047731625
C08F8.9.2	0.0723540858776003	0.0744250446856972
C08G5.1	0.301904975050704	0.320904762873676
C08G5.2.1	0.607283504154003	0.622905254948998
C08G5.3a	0.0123278374374354	0.0126093839308409
C08G5.3b	0.177227263914203	0.191006937151431
C08G5.4a.1	0.105836826946085	0.112145761276344
C08G5.4b.1	0.0632203363782959	0.0640174720306875
C08G5.6.1	0.104029108386648	0.110938773198387
C08G5.7b.1	0.0439586174603648	0.0439349757963801
C08G5.7c.2	0.0513150997818379	0.0532501592887714
C08G9.1.1	0	0
C08G9.1.2	0	0
C08G9.2.1	0.127543628155733	0.145875057978308
C08H9.1.1	0.0109951061088971	0.012448489665956
C08H9.13.1	0.0132150888610394	0.0165248052091451
C08H9.14.1	0.0380695776651312	0.0446010064416826
C08H9.15.2	0	0
C08H9.16.2	0.13932658005252	0.144252086798214
C08H9.2.1	0.00892535039314861	0.00746807691747987
C08H9.2.2	0.0471078066457822	0.0484768796176962
C08H9.3a.1	0.0220260393862803	0.023329695654081
C08H9.3a.2	0.0748833694327741	0.0873295759465416
C08H9.3b.2	0	0
C08H9.5.1	0.0478521196308861	0.0571695504895215
C09B7.1a.1	0.0110130393527957	0.0108866218724159
C09B7.1b.1	0.0613709340734185	0.0635351800491094
C09B7.2a.1	0.0227241736761142	0.022614540271921
C09B7.2b.1	0.0069804715242019	0.00785835669695806
C09B7.2d.1	0.0171180524019897	0.0186581763351168
C09B8.1a.2	0	0
C09B8.1b.1	0.0263825174753925	0.0310515093810583
C09B8.3.1	0.04912798279567	0.0539130358445458
C09B8.4.2	0.141113973992645	0.169435030763583
C09B8.5.1	0.130722661360125	0.139072725156931
C09B8.6a.1	0.0436900544951285	0.0481692423179851
C09B8.6b.2	0.081063210889814	0.0869375921240084
C09B8.6c.2	0.000269193106496222	0
C09B8.7a.1	0	0
C09B8.7a.2	0.0274053021708848	0.030285759349887
C09B8.7b.1	0.0573326165119981	0.049708634213058
C09B8.7c.1	0.126012916588238	0.140941419893633
C09B8.8.1	0.0489673997385805	0.0555273794743268
C09B9.1.1	0.0862734450607125	0.0894035507896996
C09B9.2.1	0.0163170710373707	0.0192756372895806
C09B9.2.2	0.0362085004221467	0.0385450363601407
C09B9.3.2	0.0401519331020258	0.0459852686542356
C09B9.4.1	0.0591495569737827	0.0613581523827649
C09B9.6.1	0.183157839117523	0.187562659645508
C09B9.7.1	0.0411850994315046	0.0429386262711638
C09B9.85.1	0.0635999329174497	0.0695483037454676
C09B9.8a.1	0	0
C09B9.8b.1	0.00182756169316755	0.00436287798984835
C09C7.1.1	0.0209301561176504	0.0238717230917727
C09D1.1a.1	0.20125239168922	0.215953092988955
C09D1.1a.2	0.0354600246629974	0.0411510882885183
C09D1.1c.1	0.00248917818930932	0.00526018564434083
C09D1.1d.1	0.0494669490736389	0.0598098740218166
C09D1.1h.1	0	0
C09D1.1i.1	0.0722124339944667	0.0836884952084012
C09D1.1j.1	0.0284274232003334	0.0375259033231745
C09D1.1p.1	0	0
C09D1.2.1	0.152447951267418	0.159609398538238
C09D4.1a.1	0.0775657643515655	0.0849582986947235
C09D4.1b.2	0.0453985668586014	0.0501499504008466
C09D4.2.1	0.100749741116103	0.102922871328632
C09D4.2.2	0.0173663295472343	0.018444684902384
C09D4.3.1	0.0487218771512393	0.0511040858016359
C09D4.4b.1	0.0549168531691182	0.0527845024492682
C09D4.4c.1	0.0850659113837414	0.0878056144663452
C09D4.5.1	0.0252579421281345	0.0241895940626575
C09D4.5.2	0.0807484491974953	0.0855544376439652
C09D4.9.1	0.0563473284954406	0.0588426272208553
C09D8.1a.2	0.0465265156951177	0.0499867265678989
C09D8.1b.1	0.0305818239385259	0.029104198709827
C09D8.1b.2	0.183241644766397	0.183942037257067
C09D8.1c.1	0.0697937665211473	0.0691480821901339
C09D8.1d.1	0.0937905100438993	0.0943761202653142
C09D8.1e.1	0.00884321930915618	0.0138860184447831
C09D8.1f.1	0.0767877653472521	0.0750009564823062
C09D8.1g.1	0.0148125707464107	0.0125732206837422
C09D8.1i.1	0.017078304116533	0.0184893359059298
C09D8.1j.1	0.00478811280101358	0.00316793186017942
C09D8.1m.1	0.033577217362036	0.0334331561435568
C09E10.2a.1	0.0653433675369714	0.0745558890123232
C09E10.2b.1	0.048235808624859	0.0582457593083482
C09E10.2b.2	0.0952546027002847	0.0977757813424699
C09E7.11.1	0.173812306786276	0.182945873242838
C09E7.3.1	0	0
C09E7.4.1	0	0
C09E7.5	0.137071599444374	0.139645882392808
C09E7.6	0.0758424725289401	0.0714364169306101
C09E7.7a.1	0.0143080195096139	0.0122477559921212
C09E7.7a.2	0.089419830877094	0.095345291984731
C09E7.7b.1	0.0113204992795862	0.0106130132176914
C09E7.7b.2	0.102470452569401	0.110543706481447
C09E7.7c.1	0	0
C09E7.8a.1	0.646569835560383	0.64985568175813
C09E7.8a.2	0.397210648480599	0.403427239439271
C09E7.8b.1	0.2553013224555	0.26854002086828
C09E8.1a.1	0.00762757794988096	0.00259952920355604
C09E8.1a.2	0.014001367948124	0.0114933952183719
C09E8.2a.1	0.109156515149426	0.114882197682042
C09E8.3.1	0.133943073184819	0.141927618292463
C09E9.1a.1	0.0749644465210173	0.0663154821838381
C09E9.1a.2	0.146941240732048	0.147012466225347
C09E9.1b.1	0.0259447161091053	0.0269747567236316
C09E9.1d.1	0.350665101816716	0.356289432727158
C09F12.1.1	0	0
C09F12.1.2	0.0248510910170125	0.0271413727332517
C09F12.2.1	0.0841334751440592	0.0937874159986726
C09F5.1a.2	0.0386647597897805	0.0386434813164046
C09F5.2a.2	0.126111058401538	0.126606397954178
C09F5.2b.2	0	0
C09F5.3.1	0.0931273883641566	0.100294077118178
C09F9.1.1	0.0675083518407865	0.071770735955292
C09F9.2.2	0.13005659494469	0.136490300121095
C09F9.3a.1	0	0
C09F9.3b.1	0.0248743419875766	0.0249416915170421
C09F9.3d.1	0.0253627693137523	0.0292491423815373
C09F9.3e.1	0	0.0119876190173739
C09F9.3f.1	0.0263755264275408	0.0271721804157965
C09F9.4	0.130346118780913	0.139466163588101
C09F9.7a	0.034207347766686	0.040102022513558
C09G1.1	0.200825528106325	0.259565598405457
C09G1.4.1	0	0
C09G1.5a.1	0.0430031063162332	0.0497458400112652
C09G1.5a.2	0.115829861165917	0.116035682500681
C09G1.5b.1	0.0555943018457996	0.0573123691995166
C09G12.8b.1	0.132625299253562	0.135228470079597
C09G12.9.1	0.202176231693945	0.204320314437573
C09G12.9.2	0.0240376075436584	0.0247823328375602
C09G4.1a.1	0.00260338032241004	0.00440617437075472
C09G4.1b.1	0.0748786968833178	0.076804451378851
C09G4.2a.1	0.0660794351620834	0.0744199813089362
C09G4.2b.1	0.0933602412701204	0.105184708663588
C09G4.2c.1	0	0
C09G4.2c.2	0.0555941184780585	0.062771154019307
C09G4.3.1	0.0519281055849443	0.0611921653718218
C09G4.3.2	0	0
C09G4.4.1	0.0134133942070768	0.0137656567610808
C09G4.5.1	0	0
C09G4.5.2	0	0
C09G5.1.1	0.0567113347302255	0.0576448284621891
C09G5.14.1	0.0662594764462402	0.0688562831401742
C09G5.2a.2	0.0738386625280707	0.086312333013583
C09G5.2b.1	0.0820345393129224	0.0814908535005922
C09G5.3.1	0.145131568920009	0.151094157475457
C09G5.4.1	0.0423528402119128	0.0463659688236557
C09G5.5.1	0	0
C09G5.6.1	0.0591578538331207	0.0665016716531625
C09G5.6.2	0.19105951380391	0.194146968410482
C09G5.7.1	0.206818967337296	0.22337355306503
C09G5.8a.1	0.00812847498600022	0.00828073676024229
C09G9.1a.1	0.11355206507894	0.118520011285136
C09G9.1a.2	0.0110358921429113	0.014285324971116
C09G9.1b.1	0.334965110387221	0.362061108953715
C09G9.1b.2	0.0398989436981559	0.0410970188733436
C09G9.1c.1	0.104520097418747	0.109380171621981
C09G9.2a.2	0.0468415886357747	0.0491055930933494
C09G9.4.1	0.0832177052569643	0.0850730163545877
C09G9.4.2	0.0315406666962832	0.033129181041768
C09G9.5a.1	0.0900963040022816	0.0852413845151709
C09G9.6.2	0.0221258664404031	0.0334687032701287
C09G9.7a.1	0.129483551856291	0.135808046311455
C09G9.8c.1	0	0
C09H10.1.1	0.243647531738097	0.266766060570723
C09H10.10a.2	0.150450611227916	0.150124868758277
C09H10.10b.1	0.0312446626152789	0.0267153629055765
C09H10.2.1	0.073611823142561	0.0750960625343965
C09H10.2.2	0.0662250660695673	0.0687263686448446
C09H10.3.1	0.0300018786107976	0.0327779063678717
C09H10.3.2	0.606986422565614	0.61664068812697
C09H10.4.1	0.0515057621209903	0.0588036362290021
C09H10.5a.2	0.0058659906729295	0.00652907552853238
C09H10.5c.1	0.0823436259532895	0.085347817433175
C09H10.6.1	0.0478943126000479	0.0517484755873668
C09H10.7.1	0.0227335622665687	0.0258250195351384
C09H10.8.1	0.0475490241362591	0.0511470694427462
C09H10.9.1	0.0521998519675588	0.0564511177844582
C09H5.2a.1	0.0759665648202207	0.0824900840196629
C09H5.7.1	0.0610692434506266	0.0636282690021899
C09H6.1a.1	0.0544731842854877	0.0565102148827237
C09H6.1b.1	0.00354231459099136	0.00316367046839348
C09H6.2a.1	0	0
C09H6.2a.2	0.00432772310545754	0.00562989322823486
C09H6.2b.1	0.0250291768873368	0.033015593747013
C09H6.2b.2	0.0267935693252456	0.0289577624682391
C09H6.2c.1	0.0251009619815626	0.025471559568062
C09H6.3.2	0.00109504510253871	0.000419325055453639
C10A4.1.1	0.240059189435588	0.300115539452516
C10A4.10.1	0.0449490972299503	0.0498223674613524
C10A4.13.1	0	0
C10A4.3.1	0.0844521000677873	0.0891765658094468
C10A4.4.1	0.286662059444944	0.294805625176508
C10A4.4.2	0.0726018327211752	0.0802400847168386
C10A4.5.1	0.00278822749655147	0.00312141542617658
C10A4.5.2	0.0719668646429483	0.0736828732925904
C10A4.6.1	0.901042643070166	0.907486425276473
C10A4.7.1	0.318100096721913	0.318303392004187
C10A4.8.1	0.0332642157928737	0.0341827442295802
C10A4.8.2	0	0.000184327914697926
C10A4.9b.1	0.0528576992158608	0.055526978954516
C10B5.1.2	0.0125217478548036	0.0110850115733587
C10B5.3.1	0.0672767215219875	0.0753045422246148
C10B5.3.2	0.0441856701886334	0.0597249169340247
C10C5.1a.1	0.0529967197292917	0.0557152022877146
C10C5.1b.1	0	0
C10C5.1d.1	0.139719760941754	0.146783415138643
C10C5.1f.1	0.134091732314975	0.178450605784549
C10C5.1g.1	0	0
C10C5.1i.1	0.0658734493133144	0.0906925817123234
C10C5.1j.1	0.06265617621096	0.0691334254033114
C10C5.1k.1	0.0504430781944744	0.0507787639072862
C10C5.1l.1	0.0242743011561545	0.026392483386372
C10C5.2.1	0.0534266218229296	0.0583623592962705
C10C5.2.2	0.0120279842645475	0.0130625675730536
C10C5.3.1	0.0427868493965568	0.0450370711049156
C10C5.3.2	0.0645361468247786	0.0735384330690665
C10C5.4.1	0.0447509219975652	0.0477595758058321
C10C5.5.1	0.0723298471141165	0.087621254253343
C10C5.6a.2	0.0867815001948039	0.0843551059324121
C10C5.6b.1	0.00771960622037441	0.00826343811738556
C10C5.6d.1	0.0393861525417543	0.038754489397163
C10C5.6e.1	0.0855836023512441	0.0890771575301806
C10C5.7.2	0.0412028064514129	0.046823467287365
C10C6.1a.2	0.0683626491013688	0.0686849482910654
C10C6.1b.1	0	0
C10C6.1e.1	0.0645965272892046	0.0635114810744106
C10C6.1f.1	0.0614265523233263	0.0604138453996048
C10C6.1g.1	0	0
C10C6.1h.1	0.0718449524176938	0.0760945159717871
C10C6.1i.1	0.0309092167794427	0.0410641346220916
C10C6.2.1	0.0663671145769859	0.0719050055117322
C10C6.3a.1	0.0427316240564868	0.0443730305630572
C10C6.3b.1	0	0
C10C6.5.1	0.00558503548485587	0.00374955324832134
C10C6.5.2	0.0111534340211199	0.0113310100403028
C10C6.6.2	0.109942864948703	0.121431437940332
C10C6.7b.1	0.470487164020101	0.478158050349286
C10C6.9	0.314724062241436	0.313290754173478
C10E2.1.1	0.134891853595685	0.125969868676492
C10E2.2.1	0	0
C10E2.2.2	0.00592246113737415	0.00931968265495643
C10E2.3a.2	0.0647481834331807	0.0695941649565146
C10E2.3b.1	0.0757325000590985	0.071736016833427
C10E2.5.1	0.300178951185989	0.313109300072676
C10E2.5.2	0.651879404141909	0.67420263106929
C10E2.6.2	0.0297122700688247	0.0293045867739591
C10F3.1.1	0.0623403580557906	0.0694142796152138
C10F3.1.2	0.0396900323114832	0.0433566332380806
C10F3.2.1	0	0.000711949164961578
C10F3.3.1	0.0729776550374878	0.0865888570550201
C10F3.4a.1	0	0
C10F3.4a.2	0.00684375987045476	0.0101972686766577
C10F3.4b.1	0	0
C10F3.5a.1	0	0.00400251866358272
C10F3.5b.1	0.0192246657836007	0.0152641515525108
C10F3.6.2	0.0233693375355693	0.0251274908825659
C10G11.10.1	0.0627280728810712	0.0642891968683364
C10G11.1a.1	0	0
C10G11.1b.1	0.000399318943017871	0.00305410384789108
C10G11.5a.1	0.0788977252591056	0.079338991735977
C10G11.5a.2	0.0879972072637639	0.0883100048337397
C10G11.5b.1	0.00751878947061622	0.00926404835528425
C10G11.5c.1	0.0162785301290957	0.0165682258455312
C10G11.6b.1	0.134471978935766	0.137930476235487
C10G11.6b.2	0.0177969256548867	0.0160757871292968
C10G11.7a.1	0.0681867782900814	0.0697555715096813
C10G11.8.2	0.0808206850763869	0.0851091221328965
C10G11.9.1	0.0416174475906545	0.0439042250828877
C10G6.1a.1	0.0498133489629563	0.0519972411713128
C10G6.1b.1	0	0
C10G6.1b.2	0.0198051272636144	0.0192378951855624
C10G8.3.1	0.0787237144855856	0.0812060485174282
C10G8.4.1	0.065654698169374	0.0684650543068363
C10G8.5a.1	0.0219412486760425	0.0251852001765518
